0,1,24,199987
0,2,26,199972
0,3,35,199953
0,4,40,199931
0,5,39,199907
0,6,39,199907
0,7,39,199907
0,8,39,199907
0,9,39,199907
0,10,39,199907
0,11,39,199907
0,12,39,199907
0,13,39,199907
0,14,39,199907
0,15,39,199907
0,16,39,199907
0,17,39,199907
0,18,39,199907
0,19,57,199876
0,20,60,199841
0,21,81,199798
0,22,54,199762
0,23,49,199732
1,24,49,199702
1,1,60,199668
1,2,70,199627
1,3,75,199582
1,4,82,199536
1,5,76,199489
1,6,76,199489
1,7,76,199489
1,8,76,199489
1,9,76,199489
1,10,76,199489
1,11,76,199489
1,12,76,199489
1,13,76,199489
1,14,76,199489
1,15,76,199489
1,16,76,199489
1,17,76,199489
1,18,76,199489
1,19,85,199441
1,20,91,199388
1,21,92,199332
1,22,106,199269
1,23,124,199197
2,24,142,199114
2,1,167,199020
2,2,185,198913
2,3,196,198797
2,4,209,198676
2,5,203,198553
2,6,203,198553
2,7,203,198553
2,8,203,198553
2,9,203,198553
2,10,203,198553
2,11,203,198553
2,12,203,198553
2,13,203,198553
2,14,203,198553
2,15,203,198553
2,16,203,198553
2,17,203,198553
2,18,203,198553
2,19,198,198433
2,20,180,198319
2,21,154,198219
2,22,148,198127
2,23,135,198042
3,24,143,197957
3,1,152,197869
3,2,168,197771
3,3,175,197667
3,4,201,197549
3,5,202,197429
3,6,202,197429
3,7,202,197429
3,8,202,197429
3,9,202,197429
3,10,202,197429
3,11,202,197429
3,12,202,197429
3,13,202,197429
3,14,202,197429
3,15,202,197429
3,16,202,197429
3,17,202,197429
3,18,202,197429
3,19,216,197301
3,20,235,197165
3,21,207,197032
3,22,197,196910
3,23,200,196791
4,24,206,196668
4,1,194,196551
4,2,182,196440
4,3,177,196337
4,4,169,196233
4,5,197,196121
4,6,197,196121
4,7,197,196121
4,8,197,196121
4,9,197,196121
4,10,197,196121
4,11,197,196121
4,12,197,196121
4,13,197,196121
4,14,197,196121
4,15,197,196121
4,16,197,196121
4,17,197,196121
4,18,197,196121
4,19,209,195997
4,20,204,195873
4,21,205,195750
4,22,214,195623
4,23,252,195481
5,24,249,195331
5,1,261,195178
5,2,237,195029
5,3,230,194890
5,4,216,194757
5,5,241,194622
5,6,241,194622
5,7,241,194622
5,8,241,194622
5,9,241,194622
5,10,241,194622
5,11,241,194622
5,12,241,194622
5,13,241,194622
5,14,241,194622
5,15,241,194622
5,16,241,194622
5,17,241,194622
5,18,241,194622
5,19,255,194471
5,20,255,194318
5,21,236,194174
5,22,196,194045
5,23,210,193923
6,24,210,193798
6,1,221,193667
6,2,243,193524
6,3,268,193367
6,4,280,193200
6,5,286,193031
6,6,286,193031
6,7,286,193031
6,8,286,193031
6,9,286,193031
6,10,286,193031
6,11,286,193031
6,12,286,193031
6,13,286,193031
6,14,286,193031
6,15,286,193031
6,16,286,193031
6,17,286,193031
6,18,286,193031
6,19,292,192859
6,20,292,192684
6,21,279,192513
6,22,296,192340
6,23,295,192166
7,24,289,191988
7,1,295,191812
7,2,319,191628
7,3,347,191425
7,4,317,191230
7,5,305,191045
7,6,305,191045
