0,1,22,7999988
0,2,26,7999973
0,3,43,7999950
0,4,47,7999922
0,5,62,7999887
0,6,62,7999887
0,7,62,7999887
0,8,62,7999887
0,9,62,7999887
0,10,62,7999887
0,11,62,7999887
0,12,62,7999887
0,13,62,7999887
0,14,62,7999887
0,15,62,7999887
0,16,62,7999887
0,17,62,7999887
0,18,62,7999887
0,19,69,7999847
0,20,98,7999793
0,21,103,7999732
0,22,115,7999666
0,23,146,7999585
1,24,167,7999489
1,1,202,7999375
1,2,263,7999230
1,3,343,7999042
1,4,445,7998799
1,5,548,7998488
1,6,548,7998488
1,7,548,7998488
1,8,548,7998488
1,9,548,7998488
1,10,548,7998488
1,11,548,7998488
1,12,548,7998488
1,13,548,7998488
1,14,548,7998488
1,15,548,7998488
1,16,548,7998488
1,17,548,7998488
1,18,548,7998488
1,19,701,7998101
1,20,950,7997584
1,21,1219,7996907
1,22,1582,7996029
1,23,1986,7994915
2,24,2524,7993513
2,1,3265,7991704
2,2,4051,7989424
2,3,5026,7986604
2,4,6219,7983089
2,5,7876,7978681
2,6,7876,7978681
2,7,7876,7978681
2,8,7876,7978681
2,9,7876,7978681
2,10,7876,7978681
2,11,7876,7978681
2,12,7876,7978681
2,13,7876,7978681
2,14,7876,7978681
2,15,7876,7978681
2,16,7876,7978681
2,17,7876,7978681
2,18,7876,7978681
2,19,9936,7973142
2,20,12549,7966110
2,21,15701,7957311
2,22,19516,7946353
2,23,24261,7932741
3,24,30282,7915790
3,1,37554,7894702
3,2,46960,7868394
3,3,58696,7835546
3,4,73972,7794234
3,5,92558,7742409
3,6,92558,7742409
3,7,92558,7742409
3,8,92558,7742409
3,9,92558,7742409
3,10,92558,7742409
3,11,92558,7742409
3,12,92558,7742409
3,13,92558,7742409
3,14,92558,7742409
3,15,92558,7742409
3,16,92558,7742409
3,17,92558,7742409
3,18,92558,7742409
3,19,115443,7677759
3,20,143951,7597065
3,21,180161,7496261
3,22,225623,7369870
3,23,282230,7211850
4,24,352983,7014226
4,1,440905,6767376
4,2,550948,6458695
4,3,689609,6072777
4,4,860273,5590759
4,5,1076500,4988168
4,6,1076500,4988168
4,7,1076500,4988168
4,8,1076500,4988168
4,9,1076500,4988168
4,10,1076500,4988168
4,11,1076500,4988168
4,12,1076500,4988168
4,13,1076500,4988168
4,14,1076500,4988168
4,15,1076500,4988168
4,16,1076500,4988168
4,17,1076500,4988168
4,18,1076500,4988168
4,19,1344322,4234954
4,20,1678095,3294580
4,21,2097300,2120022
4,22,2621006,652164
4,23,2853126,0
5,24,2853126,0
