0,1,19,7999989
0,2,16,7999978
0,3,16,7999968
0,4,13,7999960
0,5,22,7999949
0,6,22,7999949
0,7,22,7999949
0,8,22,7999949
0,9,22,7999949
0,10,22,7999949
0,11,22,7999949
0,12,22,7999949
0,13,22,7999949
0,14,22,7999949
0,15,22,7999949
0,16,22,7999949
0,17,22,7999949
0,18,22,7999949
0,19,21,7999936
0,20,36,7999917
0,21,40,7999895
0,22,51,7999866
0,23,72,7999828
1,24,87,7999779
1,1,113,7999716
1,2,142,7999636
1,3,180,7999535
1,4,215,7999414
1,5,263,7999263
1,6,263,7999263
1,7,263,7999263
1,8,263,7999263
1,9,263,7999263
1,10,263,7999263
1,11,263,7999263
1,12,263,7999263
1,13,263,7999263
1,14,263,7999263
1,15,263,7999263
1,16,263,7999263
1,17,263,7999263
1,18,263,7999263
1,19,335,7999073
1,20,434,7998835
1,21,547,7998531
1,22,718,7998137
1,23,881,7997643
2,24,1090,7997025
2,1,1402,7996247
2,2,1782,7995254
2,3,2193,7994020
2,4,2762,7992470
2,5,3417,7990552
2,6,3417,7990552
2,7,3417,7990552
2,8,3417,7990552
2,9,3417,7990552
2,10,3417,7990552
2,11,3417,7990552
2,12,3417,7990552
2,13,3417,7990552
2,14,3417,7990552
2,15,3417,7990552
2,16,3417,7990552
2,17,3417,7990552
2,18,3417,7990552
2,19,4246,7988174
2,20,5347,7985189
2,21,6695,7981447
2,22,8390,7976744
2,23,10572,7970846
3,24,13188,7963459
3,1,16251,7954317
3,2,20461,7942883
3,3,25395,7928647
3,4,31558,7910942
3,5,39408,7888894
3,6,39408,7888894
3,7,39408,7888894
3,8,39408,7888894
3,9,39408,7888894
3,10,39408,7888894
3,11,39408,7888894
3,12,39408,7888894
3,13,39408,7888894
3,14,39408,7888894
3,15,39408,7888894
3,16,39408,7888894
3,17,39408,7888894
3,18,39408,7888894
3,19,49467,7861252
3,20,61484,7826768
3,21,76581,7783827
3,22,96070,7730048
3,23,119841,7662888
4,24,149448,7579069
4,1,186996,7474340
4,2,234281,7343135
4,3,291608,7179653
4,4,363944,6975893
4,5,455421,6720871
4,6,455421,6720871
4,7,455421,6720871
4,8,455421,6720871
4,9,455421,6720871
4,10,455421,6720871
4,11,455421,6720871
4,12,455421,6720871
4,13,455421,6720871
4,14,455421,6720871
4,15,455421,6720871
4,16,455421,6720871
4,17,455421,6720871
4,18,455421,6720871
4,19,568668,6402387
4,20,709922,6004547
4,21,885209,5508383
4,22,1107159,4888438
4,23,1382706,4113737
5,24,1726851,3146428
5,1,2158892,1937646
5,2,2697944,426684
5,3,2849017,0
5,4,2849017,0
5,5,2849017,0
5,6,2849017,0
5,7,2849017,0
5,8,2849017,0
5,9,2849017,0
5,10,2849017,0
5,11,2849017,0
5,12,2849017,0
5,13,2849017,0
5,14,2849017,0
5,15,2849017,0
5,16,2849017,0
5,17,2849017,0
5,18,2849017,0
5,19,2849017,0
5,20,2849017,0
5,21,2849017,0
5,22,2849017,0
5,23,2849017,0
6,24,2849017,0
