0,1,26,7999986
0,2,35,7999967
0,3,52,7999940
0,4,66,7999904
0,5,86,7999858
0,6,86,7999858
0,7,86,7999858
0,8,86,7999858
0,9,86,7999858
0,10,86,7999858
0,11,86,7999858
0,12,86,7999858
0,13,86,7999858
0,14,86,7999858
0,15,86,7999858
0,16,86,7999858
0,17,86,7999858
0,18,86,7999858
0,19,99,7999800
0,20,133,7999728
0,21,160,7999635
0,22,219,7999517
0,23,253,7999368
1,24,333,7999187
1,1,410,7998958
1,2,524,7998669
1,3,643,7998309
1,4,803,7997857
1,5,1059,7997279
1,6,1059,7997279
1,7,1059,7997279
1,8,1059,7997279
1,9,1059,7997279
1,10,1059,7997279
1,11,1059,7997279
1,12,1059,7997279
1,13,1059,7997279
1,14,1059,7997279
1,15,1059,7997279
1,16,1059,7997279
1,17,1059,7997279
1,18,1059,7997279
1,19,1435,7996497
1,20,1814,7995490
1,21,2313,7994201
1,22,2814,7992604
1,23,3463,7990652
2,24,4285,7988250
2,1,5304,7985262
2,2,6475,7981626
2,3,8042,7977113
2,4,10092,7971482
2,5,12714,7964395
2,6,12714,7964395
2,7,12714,7964395
2,8,12714,7964395
2,9,12714,7964395
2,10,12714,7964395
2,11,12714,7964395
2,12,12714,7964395
2,13,12714,7964395
2,14,12714,7964395
2,15,12714,7964395
2,16,12714,7964395
2,17,12714,7964395
2,18,12714,7964395
2,19,16085,7955430
2,20,20199,7944125
2,21,25264,7929982
2,22,31544,7912322
2,23,39497,7890210
3,24,49603,7862469
3,1,61618,7827865
3,2,76865,7784777
3,3,96152,7730986
3,4,119529,7663966
3,5,149223,7580340
3,6,149223,7580340
3,7,149223,7580340
3,8,149223,7580340
3,9,149223,7580340
3,10,149223,7580340
3,11,149223,7580340
3,12,149223,7580340
3,13,149223,7580340
3,14,149223,7580340
3,15,149223,7580340
3,16,149223,7580340
3,17,149223,7580340
3,18,149223,7580340
3,19,186014,7476119
3,20,232070,7346037
3,21,288607,7184179
3,22,361900,6981707
3,23,451546,6728684
4,24,563434,6412954
4,1,703327,6018872
4,2,881827,5525545
4,3,1102190,4908272
4,4,1377948,4136668
4,5,1722023,3172521
4,6,1722023,3172521
4,7,1722023,3172521
4,8,1722023,3172521
4,9,1722023,3172521
4,10,1722023,3172521
4,11,1722023,3172521
4,12,1722023,3172521
4,13,1722023,3172521
4,14,1722023,3172521
4,15,1722023,3172521
4,16,1722023,3172521
4,17,1722023,3172521
4,18,1722023,3172521
4,19,2149680,1968137
4,20,2685555,464158
4,21,2852683,0
4,22,2852683,0
4,23,2852683,0
5,24,2852683,0
